8844	/home/james/workspace/work/snpdb/tmp/mars/innodb/data/performance_schema/events_waits_summary_by_host_by_event_name.frm
13518	/home/james/workspace/work/snpdb/tmp/mars/innodb/data/performance_schema/table_lock_waits_summary_by_table.frm
8991	/home/james/workspace/work/snpdb/tmp/mars/innodb/data/performance_schema/events_stages_history_long.frm
8716	/home/james/workspace/work/snpdb/tmp/mars/innodb/data/performance_schema/session_account_connect_attrs.frm
8758	/home/james/workspace/work/snpdb/tmp/mars/innodb/data/performance_schema/rwlock_instances.frm
9389	/home/james/workspace/work/snpdb/tmp/mars/innodb/data/performance_schema/events_waits_current.frm
8844	/home/james/workspace/work/snpdb/tmp/mars/innodb/data/performance_schema/events_stages_summary_by_user_by_event_name.frm
9201	/home/james/workspace/work/snpdb/tmp/mars/innodb/data/performance_schema/threads.frm
8844	/home/james/workspace/work/snpdb/tmp/mars/innodb/data/performance_schema/events_stages_summary_by_host_by_event_name.frm
8716	/home/james/workspace/work/snpdb/tmp/mars/innodb/data/performance_schema/session_connect_attrs.frm
8684	/home/james/workspace/work/snpdb/tmp/mars/innodb/data/performance_schema/mutex_instances.frm
9389	/home/james/workspace/work/snpdb/tmp/mars/innodb/data/performance_schema/events_waits_history.frm
10102	/home/james/workspace/work/snpdb/tmp/mars/innodb/data/performance_schema/events_statements_summary_by_digest.frm
8751	/home/james/workspace/work/snpdb/tmp/mars/innodb/data/performance_schema/setup_objects.frm
9940	/home/james/workspace/work/snpdb/tmp/mars/innodb/data/performance_schema/events_statements_summary_global_by_event_name.frm
8624	/home/james/workspace/work/snpdb/tmp/mars/innodb/data/performance_schema/cond_instances.frm
8991	/home/james/workspace/work/snpdb/tmp/mars/innodb/data/performance_schema/events_stages_history.frm
8818	/home/james/workspace/work/snpdb/tmp/mars/innodb/data/performance_schema/socket_instances.frm
8776	/home/james/workspace/work/snpdb/tmp/mars/innodb/data/performance_schema/performance_timers.frm
9740	/home/james/workspace/work/snpdb/tmp/mars/innodb/data/performance_schema/file_summary_by_event_name.frm
9844	/home/james/workspace/work/snpdb/tmp/mars/innodb/data/performance_schema/file_summary_by_instance.frm
9980	/home/james/workspace/work/snpdb/tmp/mars/innodb/data/performance_schema/events_statements_summary_by_thread_by_event_name.frm
8676	/home/james/workspace/work/snpdb/tmp/mars/innodb/data/performance_schema/users.frm
8637	/home/james/workspace/work/snpdb/tmp/mars/innodb/data/performance_schema/setup_instruments.frm
9804	/home/james/workspace/work/snpdb/tmp/mars/innodb/data/performance_schema/socket_summary_by_instance.frm
8908	/home/james/workspace/work/snpdb/tmp/mars/innodb/data/performance_schema/objects_summary_global_by_type.frm
10000	/home/james/workspace/work/snpdb/tmp/mars/innodb/data/performance_schema/events_statements_summary_by_account_by_event_name.frm
9389	/home/james/workspace/work/snpdb/tmp/mars/innodb/data/performance_schema/events_waits_history_long.frm
9970	/home/james/workspace/work/snpdb/tmp/mars/innodb/data/performance_schema/events_statements_summary_by_host_by_event_name.frm
10525	/home/james/workspace/work/snpdb/tmp/mars/innodb/data/performance_schema/events_statements_history.frm
8800	/home/james/workspace/work/snpdb/tmp/mars/innodb/data/mysql/proxies_priv.frm
10719	/home/james/workspace/work/snpdb/tmp/mars/innodb/data/mysql/slave_master_info.frm
8624	/home/james/workspace/work/snpdb/tmp/mars/innodb/data/mysql/time_zone_leap_second.frm
8612	/home/james/workspace/work/snpdb/tmp/mars/innodb/data/mysql/help_keyword.frm
8830	/home/james/workspace/work/snpdb/tmp/mars/innodb/data/mysql/innodb_table_stats.frm
8955	/home/james/workspace/work/snpdb/tmp/mars/innodb/data/mysql/tables_priv.frm
8875	/home/james/workspace/work/snpdb/tmp/mars/innodb/data/mysql/procs_priv.frm
12982	/home/james/workspace/work/snpdb/tmp/mars/innodb/data/mysql/innodb_index_stats.frm
9016	/home/james/workspace/work/snpdb/tmp/mars/innodb/data/mysql/slow_log.frm
98304	/home/james/workspace/work/snpdb/tmp/mars/innodb/data/mysql/innodb_table_stats.ibd
8586	/home/james/workspace/work/snpdb/tmp/mars/innodb/data/mysql/plugin.frm
98304	/home/james/workspace/work/snpdb/tmp/mars/innodb/data/mysql/slave_master_info.ibd
8776	/home/james/workspace/work/snpdb/tmp/mars/innodb/data/mysql/general_log.frm
9230	/home/james/workspace/work/snpdb/tmp/mars/innodb/data/mysql/slave_worker_info.frm
10684	/home/james/workspace/work/snpdb/tmp/mars/innodb/data/mysql/user.frm
8606	/home/james/workspace/work/snpdb/tmp/mars/innodb/data/mysql/time_zone_name.frm
8636	/home/james/workspace/work/snpdb/tmp/mars/innodb/data/mysql/time_zone.frm
8770	/home/james/workspace/work/snpdb/tmp/mars/innodb/data/mysql/help_topic.frm
98304	/home/james/workspace/work/snpdb/tmp/mars/innodb/data/mysql/innodb_index_stats.ibd
8838	/home/james/workspace/work/snpdb/tmp/mars/innodb/data/mysql/servers.frm
8700	/home/james/workspace/work/snpdb/tmp/mars/innodb/data/mysql/help_category.frm
8820	/home/james/workspace/work/snpdb/tmp/mars/innodb/data/mysql/columns_priv.frm
9582	/home/james/workspace/work/snpdb/tmp/mars/innodb/data/mysql/db.frm
8898	/home/james/workspace/work/snpdb/tmp/mars/innodb/data/mysql/ndb_binlog_index.frm
9996	/home/james/workspace/work/snpdb/tmp/mars/innodb/data/mysql/proc.frm
8630	/home/james/workspace/work/snpdb/tmp/mars/innodb/data/mysql/help_relation.frm
8665	/home/james/workspace/work/snpdb/tmp/mars/innodb/data/mysql/func.frm
98304	/home/james/workspace/work/snpdb/tmp/mars/innodb/data/mysql/slave_worker_info.ibd
8686	/home/james/workspace/work/snpdb/tmp/mars/innodb/data/mysql/time_zone_transition.frm
9334	/home/james/workspace/work/snpdb/tmp/mars/innodb/data/mysql/slave_relay_log_info.frm
8748	/home/james/workspace/work/snpdb/tmp/mars/innodb/data/mysql/time_zone_transition_type.frm
98304	/home/james/workspace/work/snpdb/tmp/mars/innodb/data/mysql/slave_relay_log_info.ibd
10223	/home/james/workspace/work/snpdb/tmp/mars/innodb/data/mysql/event.frm
268435456	/home/james/workspace/work/snpdb/tmp/mars/innodb/data/ib_logfile1
6101903831	total
